105.172.213.201 - - [06/Dec/2024:21:52:31 +0000] "GET / HTTP/1.1" 200 7962 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
105.172.213.201 - - [06/Dec/2024:21:52:32 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "https://auriopedro-lv.recruitment.alfasoft.pt/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:49:21 +0000] "GET /cloudcmd/dist/cloudcmd.common.css HTTP/1.1" 200 4056 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:49:21 +0000] "GET /cloudcmd/dist/cloudcmd.js HTTP/1.1" 200 8114 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:49:21 +0000] "GET /cloudcmd/json/modules.json HTTP/1.1" 200 325 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:49:22 +0000] "GET /cloudcmd/api/v1/config HTTP/1.1" 200 963 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:49:44 +0000] "GET /cloudcmd/api/v1/fs/html/?sort=name&order=asc HTTP/1.1" 200 477 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:49:45 +0000] "GET /cloudcmd/tmpl/fs/link.hbs HTTP/1.1" 200 101 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:49:45 +0000] "GET /cloudcmd/tmpl/fs/file.hbs HTTP/1.1" 200 198 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:49:45 +0000] "GET /cloudcmd/tmpl/fs/path.hbs HTTP/1.1" 200 205 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:49:45 +0000] "GET /cloudcmd/tmpl/fs/pathLink.hbs HTTP/1.1" 200 113 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
197.148.40.70 - auriopedro-lv [07/Dec/2024:09:53:19 +0000] "GET /cloudcmd/api/v1/fs/html/?sort=name&order=asc HTTP/1.1" 200 477 "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
