2024/12/07 09:46:01 [error] 1680571#1680571: *415 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd", host: "auriopedro-lv.recruitment.alfasoft.pt"
2024/12/07 10:01:55 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWaOxI&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWaOxI&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:02:45 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWabFY&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWabFY&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:03:35 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWanZD&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWanZD&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:03:47 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWaqJZ&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWaqJZ&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:04:01 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWatjI&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWatjI&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:04:51 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWb41P&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWb41P&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:05:41 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbGKz&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbGKz&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:06:09 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbM-t&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbM-t&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:06:23 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbQQv&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbQQv&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:07:22 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbezu&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWbezu&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
